Accuracy For QCs Used	Accuracy For Stds Used	Baseline Sub. Window	Calc Conc Used	Comment	End Mass	Expected RT	Experiment	Extraction Type	GroupName	Ion Ratio Tolerance	Ion Ratio Used	IS	Lower Lim Calc Conc	Max Tolerance LLOQ	Max Tolerance QC	Max Tolerance Stds	Min Peak Height	Min Peak Width	Name	Noise Percentage	Peak Splitting Factor	Period	Regression Type	Report Largest Peak	Smoothing Width	Start Mass	Units	Update RT	Upper Lim Calc Conc	Use Area
TRUE	TRUE	0.1	TRUE		187.0705413	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4187.0668	100	1	1	Linear	TRUE	3	187.0630587		0		TRUE
TRUE	TRUE	0.1	TRUE		320.1470028	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4320.1406	100	1	1	Linear	TRUE	3	320.1341972		0		TRUE
TRUE	TRUE	0.1	TRUE		185.0747014	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4185.071	100	1	1	Linear	TRUE	3	185.0672986		0		TRUE
TRUE	TRUE	0.1	TRUE		203.0656612	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4203.0616	100	1	1	Linear	TRUE	3	203.0575388		0		TRUE
TRUE	TRUE	0.1	TRUE		204.1099821	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4204.1059	100	1	1	Linear	TRUE	3	204.1018179		0		TRUE
TRUE	TRUE	0.1	TRUE		276.156223	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4276.1507	100	1	1	Linear	TRUE	3	276.145177		0		TRUE
TRUE	TRUE	0.1	TRUE		302.1359426	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4302.1299	100	1	1	Linear	TRUE	3	302.1238574		0		TRUE
TRUE	TRUE	0.1	TRUE		191.0654212	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4191.0616	100	1	1	Linear	TRUE	3	191.0577788		0		TRUE
TRUE	TRUE	0.1	TRUE		205.0822116	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4205.07811	100	1	1	Linear	TRUE	3	205.0740084		0		TRUE
TRUE	TRUE	0.1	TRUE		233.1132892	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4233.108627	100	1	1	Linear	TRUE	3	233.1039648		0		TRUE
TRUE	TRUE	0.1	TRUE		276.157348	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4276.151825	100	1	1	Linear	TRUE	3	276.146302		0		TRUE
TRUE	TRUE	0.1	TRUE		302.1366576	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4302.130615	100	1	1	Linear	TRUE	3	302.1245724		0		TRUE
TRUE	TRUE	0.1	TRUE		226.102222	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4226.0977	100	1	1	Linear	TRUE	3	226.093178		0		TRUE
TRUE	TRUE	0.1	TRUE		320.1488288	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4320.142426	100	1	1	Linear	TRUE	3	320.1360232		0		TRUE
TRUE	TRUE	0.1	TRUE		321.1511679	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4321.144745	100	1	1	Linear	TRUE	3	321.1383221		0		TRUE
TRUE	TRUE	0.1	TRUE		176.0780215	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4176.0745	100	1	1	Linear	TRUE	3	176.0709785		0		TRUE
TRUE	TRUE	0.1	TRUE		204.0734814	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4204.0694	100	1	1	Linear	TRUE	3	204.0653186		0		TRUE
TRUE	TRUE	0.1	TRUE		205.0814015	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4205.0773	100	1	1	Linear	TRUE	3	205.0731985		0		TRUE
TRUE	TRUE	0.1	TRUE		226.102122	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4226.0976	100	1	1	Linear	TRUE	3	226.093078		0		TRUE
TRUE	TRUE	0.1	TRUE		274.104182	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4274.0987	100	1	1	Linear	TRUE	3	274.093218		0		TRUE
TRUE	TRUE	0.1	TRUE		282.1293425	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4282.1237	100	1	1	Linear	TRUE	3	282.1180575		0		TRUE
TRUE	TRUE	0.1	TRUE		152.0775415	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4152.0745	100	1	1	Linear	TRUE	3	152.0714585		0		TRUE
TRUE	TRUE	0.1	TRUE		175.0702013	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4175.0667	100	1	1	Linear	TRUE	3	175.0631987		0		TRUE
TRUE	TRUE	0.1	TRUE		233.1130622	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4233.1084	100	1	1	Linear	TRUE	3	233.1037378		0		TRUE
TRUE	TRUE	0.1	TRUE		189.0862817	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4189.0825	100	1	1	Linear	TRUE	3	189.0787184		0		TRUE
TRUE	TRUE	0.1	TRUE		165.0857016	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4165.0824	100	1	1	Linear	TRUE	3	165.0790984		0		TRUE
TRUE	TRUE	0.1	TRUE		337.1743374	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4_B	100	1	1	Linear	TRUE	3	337.1608507		0		TRUE
TRUE	TRUE	0.1	TRUE		162.0385407	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4162.0353	100	1	1	Linear	TRUE	3	162.0320593		0		TRUE
TRUE	TRUE	0.1	TRUE		231.0613211	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4231.0567	100	1	1	Linear	TRUE	3	231.0520789		0		TRUE
TRUE	TRUE	0.1	TRUE		191.0656212	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4191.0618	100	1	1	Linear	TRUE	3	191.0579788		0		TRUE
TRUE	TRUE	0.1	TRUE		276.156523	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4276.151	100	1	1	Linear	TRUE	3	276.145477		0		TRUE
TRUE	TRUE	0.1	TRUE		276.156123	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4276.1506	100	1	1	Linear	TRUE	3	276.145077		0		TRUE
TRUE	TRUE	0.1	TRUE		256.1497229	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4256.1446	100	1	1	Linear	TRUE	3	256.1394771		0		TRUE
TRUE	TRUE	0.1	TRUE		148.0587611	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4148.0558	100	1	1	Linear	TRUE	3	148.0528389		0		TRUE
TRUE	TRUE	0.1	TRUE		136.0586211	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4136.0559	100	1	1	Linear	TRUE	3	136.0531789		0		TRUE
TRUE	TRUE	0.1	TRUE		320.1471028	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4320.1407	100	1	1	Linear	TRUE	3	320.1342972		0		TRUE
TRUE	TRUE	0.1	TRUE		302.1366426	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4302.1306	100	1	1	Linear	TRUE	3	302.1245574		0		TRUE
TRUE	TRUE	0.1	TRUE		282.1292425	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4282.1236	100	1	1	Linear	TRUE	3	282.1179575		0		TRUE
TRUE	TRUE	0.1	TRUE		203.0655612	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4203.0615	100	1	1	Linear	TRUE	3	203.0574388		0		TRUE
TRUE	TRUE	0.1	TRUE		204.0733814	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4204.0693	100	1	1	Linear	TRUE	3	204.0652186		0		TRUE
TRUE	TRUE	0.1	TRUE		233.1134622	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4233.1088	100	1	1	Linear	TRUE	3	233.1041378		0		TRUE
TRUE	TRUE	0.1	TRUE		219.0971819	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4219.0928	100	1	1	Linear	TRUE	3	219.0884181		0		TRUE
TRUE	TRUE	0.1	TRUE		231.0611211	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4231.0565	100	1	1	Linear	TRUE	3	231.0518789		0		TRUE
TRUE	TRUE	0.1	TRUE		274.104082	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4274.0986	100	1	1	Linear	TRUE	3	274.093118		0		TRUE
TRUE	TRUE	0.1	TRUE		300.1401027	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4300.1341	100	1	1	Linear	TRUE	3	300.1280973		0		TRUE
TRUE	TRUE	0.1	TRUE		302.1360426	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4302.13	100	1	1	Linear	TRUE	3	302.1239574		0		TRUE
TRUE	TRUE	0.1	TRUE		205.0813015	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4205.0772	100	1	1	Linear	TRUE	3	205.0730985		0		TRUE
TRUE	TRUE	0.1	TRUE		163.0699613	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4163.0667	100	1	1	Linear	TRUE	3	163.0634387		0		TRUE
TRUE	TRUE	0.1	TRUE		175.0704013	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4175.0669	100	1	1	Linear	TRUE	3	175.0633987		0		TRUE
TRUE	TRUE	0.1	TRUE		302.1361426	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4302.1301	100	1	1	Linear	TRUE	3	302.1240574		0		TRUE
TRUE	TRUE	0.1	TRUE		276.156423	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4276.1509	100	1	1	Linear	TRUE	3	276.145377		0		TRUE
TRUE	TRUE	0.1	TRUE		204.1100821	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4204.106	100	1	1	Linear	TRUE	3	204.1019179		0		TRUE
TRUE	TRUE	0.1	TRUE		152.0776415	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4152.0746	100	1	1	Linear	TRUE	3	152.0715585		0		TRUE
TRUE	TRUE	0.1	TRUE		165.0856016	1.333254126	7	Scan	HMDB0015192+NH4	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+NH4165.0823	100	1	1	Linear	TRUE	3	165.0789984		0		TRUE
TRUE	TRUE	0.1	TRUE		358.1040898	11.49582312	1	Scan	HMDB0015192+K_A	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K	100	1	1	Linear	TRUE	3	358.0897659		0		TRUE
TRUE	TRUE	0.1	TRUE		302.1351426	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K302.1291	100	1	1	Linear	TRUE	3	302.1230574		0		TRUE
TRUE	TRUE	0.1	TRUE		152.0734764	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K152.070435	100	1	1	Linear	TRUE	3	152.0673936		0		TRUE
TRUE	TRUE	0.1	TRUE		254.0975819	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K254.0925	100	1	1	Linear	TRUE	3	254.0874182		0		TRUE
TRUE	TRUE	0.1	TRUE		189.0853816	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K189.0816	100	1	1	Linear	TRUE	3	189.0778184		0		TRUE
TRUE	TRUE	0.1	TRUE		204.1096821	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K204.1056	100	1	1	Linear	TRUE	3	204.1015179		0		TRUE
TRUE	TRUE	0.1	TRUE		203.0653612	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K203.0613	100	1	1	Linear	TRUE	3	203.0572388		0		TRUE
TRUE	TRUE	0.1	TRUE		302.1362426	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K302.1302	100	1	1	Linear	TRUE	3	302.1241574		0		TRUE
TRUE	TRUE	0.1	TRUE		231.0605211	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K231.0559	100	1	1	Linear	TRUE	3	231.0512789		0		TRUE
TRUE	TRUE	0.1	TRUE		231.0612211	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K231.0566	100	1	1	Linear	TRUE	3	231.0519789		0		TRUE
TRUE	TRUE	0.1	TRUE		233.1133622	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K233.1087	100	1	1	Linear	TRUE	3	233.1040378		0		TRUE
TRUE	TRUE	0.1	TRUE		254.0976819	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K254.0926	100	1	1	Linear	TRUE	3	254.0875181		0		TRUE
TRUE	TRUE	0.1	TRUE		274.104282	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K274.0988	100	1	1	Linear	TRUE	3	274.093318		0		TRUE
TRUE	TRUE	0.1	TRUE		300.1406027	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K300.1346	100	1	1	Linear	TRUE	3	300.1285973		0		TRUE
TRUE	TRUE	0.1	TRUE		302.1363426	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K302.1303	100	1	1	Linear	TRUE	3	302.1242574		0		TRUE
TRUE	TRUE	0.1	TRUE		320.1464028	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K320.14	100	1	1	Linear	TRUE	3	320.1335972		0		TRUE
TRUE	TRUE	0.1	TRUE		233.1131622	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K233.1085	100	1	1	Linear	TRUE	3	233.1038378		0		TRUE
TRUE	TRUE	0.1	TRUE		165.0858017	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K165.0825	100	1	1	Linear	TRUE	3	165.0791984		0		TRUE
TRUE	TRUE	0.1	TRUE		185.0749014	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K185.0712	100	1	1	Linear	TRUE	3	185.0674986		0		TRUE
TRUE	TRUE	0.1	TRUE		189.0861816	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K189.0824	100	1	1	Linear	TRUE	3	189.0786184		0		TRUE
TRUE	TRUE	0.1	TRUE		191.0658212	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K191.062	100	1	1	Linear	TRUE	3	191.0581788		0		TRUE
TRUE	TRUE	0.1	TRUE		203.0657612	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K203.0617	100	1	1	Linear	TRUE	3	203.0576388		0		TRUE
TRUE	TRUE	0.1	TRUE		204.0736814	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K204.0696	100	1	1	Linear	TRUE	3	204.0655186		0		TRUE
TRUE	TRUE	0.1	TRUE		204.1101821	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K204.1061	100	1	1	Linear	TRUE	3	204.1020179		0		TRUE
TRUE	TRUE	0.1	TRUE		205.0817016	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K205.0776	100	1	1	Linear	TRUE	3	205.0734984		0		TRUE
TRUE	TRUE	0.1	TRUE		219.0973819	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K219.093	100	1	1	Linear	TRUE	3	219.0886181		0		TRUE
TRUE	TRUE	0.1	TRUE		176.0781215	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K176.0746	100	1	1	Linear	TRUE	3	176.0710785		0		TRUE
TRUE	TRUE	0.1	TRUE		151.5721534	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K151.569122	100	1	1	Linear	TRUE	3	151.5660906		0		TRUE
TRUE	TRUE	0.1	TRUE		161.0782795	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K161.075058	100	1	1	Linear	TRUE	3	161.0718365		0		TRUE
TRUE	TRUE	0.1	TRUE		219.0974819	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K219.0931	100	1	1	Linear	TRUE	3	219.0887181		0		TRUE
TRUE	TRUE	0.1	TRUE		205.0814015	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K205.0773	100	1	1	Linear	TRUE	3	205.0731985		0		TRUE
TRUE	TRUE	0.1	TRUE		302.1359426	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K302.1299	100	1	1	Linear	TRUE	3	302.1238574		0		TRUE
TRUE	TRUE	0.1	TRUE		191.0654212	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K191.0616	100	1	1	Linear	TRUE	3	191.0577788		0		TRUE
TRUE	TRUE	0.1	TRUE		205.0822116	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K205.07811	100	1	1	Linear	TRUE	3	205.0740084		0		TRUE
TRUE	TRUE	0.1	TRUE		233.1132892	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K233.108627	100	1	1	Linear	TRUE	3	233.1039648		0		TRUE
TRUE	TRUE	0.1	TRUE		276.157348	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K276.151825	100	1	1	Linear	TRUE	3	276.146302		0		TRUE
TRUE	TRUE	0.1	TRUE		277.1595041	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K277.153961	100	1	1	Linear	TRUE	3	277.1484179		0		TRUE
TRUE	TRUE	0.1	TRUE		302.1366576	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K302.130615	100	1	1	Linear	TRUE	3	302.1245724		0		TRUE
TRUE	TRUE	0.1	TRUE		320.1488288	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K320.142426	100	1	1	Linear	TRUE	3	320.1360232		0		TRUE
TRUE	TRUE	0.1	TRUE		321.1511679	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K321.144745	100	1	1	Linear	TRUE	3	321.1383221		0		TRUE
TRUE	TRUE	0.1	TRUE		176.0780215	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K176.0745	100	1	1	Linear	TRUE	3	176.0709785		0		TRUE
TRUE	TRUE	0.1	TRUE		204.0734814	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K204.0694	100	1	1	Linear	TRUE	3	204.0653186		0		TRUE
TRUE	TRUE	0.1	TRUE		226.102122	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K226.0976	100	1	1	Linear	TRUE	3	226.093078		0		TRUE
TRUE	TRUE	0.1	TRUE		320.1478028	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K320.1414	100	1	1	Linear	TRUE	3	320.1349972		0		TRUE
TRUE	TRUE	0.1	TRUE		321.1502229	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K321.1438	100	1	1	Linear	TRUE	3	321.1373771		0		TRUE
TRUE	TRUE	0.1	TRUE		176.0768215	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K176.0733	100	1	1	Linear	TRUE	3	176.0697785		0		TRUE
TRUE	TRUE	0.1	TRUE		232.0642412	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K232.0596	100	1	1	Linear	TRUE	3	232.0549588		0		TRUE
TRUE	TRUE	0.1	TRUE		320.1467028	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K320.1403	100	1	1	Linear	TRUE	3	320.1338972		0		TRUE
TRUE	TRUE	0.1	TRUE		302.1352426	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K302.1292	100	1	1	Linear	TRUE	3	302.1231574		0		TRUE
TRUE	TRUE	0.1	TRUE		300.1410027	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K300.135	100	1	1	Linear	TRUE	3	300.1289973		0		TRUE
TRUE	TRUE	0.1	TRUE		282.1301425	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K282.1245	100	1	1	Linear	TRUE	3	282.1188575		0		TRUE
TRUE	TRUE	0.1	TRUE		272.1084421	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K272.103	100	1	1	Linear	TRUE	3	272.0975579		0		TRUE
TRUE	TRUE	0.1	TRUE		231.0608211	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K231.0562	100	1	1	Linear	TRUE	3	231.0515789		0		TRUE
TRUE	TRUE	0.1	TRUE		160.5775675	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K160.574356	100	1	1	Linear	TRUE	3	160.5711445		0		TRUE
TRUE	TRUE	0.1	TRUE		321.1508229	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K321.1444	100	1	1	Linear	TRUE	3	321.1379771		0		TRUE
TRUE	TRUE	0.1	TRUE		204.1095821	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K204.1055	100	1	1	Linear	TRUE	3	204.1014179		0		TRUE
TRUE	TRUE	0.1	TRUE		282.1295425	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K282.1239	100	1	1	Linear	TRUE	3	282.1182575		0		TRUE
TRUE	TRUE	0.1	TRUE		232.0644412	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K232.0598	100	1	1	Linear	TRUE	3	232.0551588		0		TRUE
TRUE	TRUE	0.1	TRUE		233.1134622	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K233.1088	100	1	1	Linear	TRUE	3	233.1041378		0		TRUE
TRUE	TRUE	0.1	TRUE		300.1401027	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K300.1341	100	1	1	Linear	TRUE	3	300.1280973		0		TRUE
TRUE	TRUE	0.1	TRUE		302.1360426	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K302.13	100	1	1	Linear	TRUE	3	302.1239574		0		TRUE
TRUE	TRUE	0.1	TRUE		205.0813015	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K205.0772	100	1	1	Linear	TRUE	3	205.0730985		0		TRUE
TRUE	TRUE	0.1	TRUE		163.0699613	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K163.0667	100	1	1	Linear	TRUE	3	163.0634387		0		TRUE
TRUE	TRUE	0.1	TRUE		175.0704013	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K175.0669	100	1	1	Linear	TRUE	3	175.0633987		0		TRUE
TRUE	TRUE	0.1	TRUE		358.1040898	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K_B	100	1	1	Linear	TRUE	3	358.0897659		0		TRUE
TRUE	TRUE	0.1	TRUE		302.1361426	11.49582312	8	Scan	HMDB0015192+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0015192+K302.1301	100	1	1	Linear	TRUE	3	302.1240574		0		TRUE
